,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
6272,11/17/2022 09,493.52,159.28,10972.0
6273,11/17/2022 10,90.33,159.29,10984.0
6274,11/17/2022 11,99.02,159.3,11042.0
6275,11/17/2022 12,300.24,159.09,10962.0
6276,11/17/2022 13,525.99,159.66,10847.0
6277,11/17/2022 14,211.94,159.67,10871.0
6278,11/17/2022 15,214.11,159.83,10897.0
6279,11/17/2022 16,542.77,160.48,10921.0
6280,11/17/2022 17,513.56,160.91,10997.0
6281,11/17/2022 18,601.35,161.25,11239.0
6282,11/17/2022 19,284.18,161.36,11094.0
6283,11/17/2022 20,112.89,161.43,11052.0
6284,11/17/2022 21,84.47,161.45,10940.0
6285,11/17/2022 22,80.24,161.47,10772.0
6286,11/17/2022 23,72.97,161.26,10514.0
6287,11/17/2022 24,75.15,161.21,10225.0
6288,11/18/2022 01,71.29,161.21,10079.0
6289,11/18/2022 02,73.12,161.23,10013.0
6290,11/18/2022 03,72.64,161.25,9936.0
6291,11/18/2022 04,74.33,161.25,9917.0
6292,11/18/2022 05,76.65,160.93,9949.0
6293,11/18/2022 06,74.87,160.53,10125.0
6294,11/18/2022 07,84.14,160.52,10480.0
6295,11/18/2022 08,83.43,160.55,10885.0
6296,11/18/2022 09,82.02,160.59,10997.0
6297,11/18/2022 10,64.95,160.61,10988.0
6298,11/18/2022 11,70.97,160.63,10994.0
6299,11/18/2022 12,73.57,160.66,10970.0
6300,11/18/2022 13,75.02,160.68,10873.0
6301,11/18/2022 14,65.83,160.69,10774.0
6302,11/18/2022 15,72.67,160.71,10709.0
6303,11/18/2022 16,93.64,160.76,10652.0
6304,11/18/2022 17,361.98,161.18,10794.0
6305,11/18/2022 18,445.17,161.7,10908.0
6306,11/18/2022 19,98.64,161.75,10845.0
6307,11/18/2022 20,88.9,161.79,10820.0
6308,11/18/2022 21,84.23,161.83,10684.0
6309,11/18/2022 22,83.25,161.88,10436.0
6310,11/18/2022 23,88.97,161.93,10193.0
6311,11/18/2022 24,171.24,162.12,9894.0
6312,11/19/2022 01,84.09,162.17,9748.0
6313,11/19/2022 02,77.75,162.22,9690.0
6314,11/19/2022 03,76.93,162.27,9628.0
6315,11/19/2022 04,72.57,162.32,9614.0
6316,11/19/2022 05,65.4,162.36,9664.0
6317,11/19/2022 06,65.4,162.4,9759.0
6318,11/19/2022 07,65.4,162.43,9924.0
6319,11/19/2022 08,60.89,162.45,10156.0
6320,11/19/2022 09,63.43,162.48,10251.0
6321,11/19/2022 10,57.66,162.5,10349.0
6322,11/19/2022 11,57.27,162.54,10426.0
6323,11/19/2022 12,64.07,162.57,10474.0
6324,11/19/2022 13,63.19,162.61,10405.0
6325,11/19/2022 14,66.8,162.63,10348.0
6326,11/19/2022 15,60.32,162.63,10305.0
6327,11/19/2022 16,63.2,162.54,10312.0
6328,11/19/2022 17,74.33,162.0,10542.0
6329,11/19/2022 18,77.6,161.97,10834.0
6330,11/19/2022 19,77.35,161.8,10745.0
6331,11/19/2022 20,76.46,161.7,10588.0
6332,11/19/2022 21,76.76,161.67,10451.0
6333,11/19/2022 22,75.99,161.62,10317.0
6334,11/19/2022 23,74.02,160.99,10104.0
6335,11/19/2022 24,73.68,160.95,9869.0
6336,11/20/2022 01,73.03,160.97,9699.0
6337,11/20/2022 02,70.72,160.99,9596.0
6338,11/20/2022 03,73.14,161.03,9501.0
6339,11/20/2022 04,74.36,161.07,9464.0
6340,11/20/2022 05,68.08,161.09,9460.0
6341,11/20/2022 06,73.4,161.14,9472.0
6342,11/20/2022 07,71.85,161.14,9586.0
6343,11/20/2022 08,70.46,161.15,9793.0
6344,11/20/2022 09,73.92,161.17,9916.0
6345,11/20/2022 10,69.14,161.18,9994.0
6346,11/20/2022 11,76.17,161.12,10078.0
6347,11/20/2022 12,76.97,161.13,10143.0
6348,11/20/2022 13,77.59,161.03,10175.0
6349,11/20/2022 14,77.47,160.59,10151.0
6350,11/20/2022 15,74.84,160.45,10179.0
6351,11/20/2022 16,80.62,160.37,10238.0
6352,11/20/2022 17,96.86,160.05,10472.0
6353,11/20/2022 18,142.41,159.8,10677.0
6354,11/20/2022 19,94.88,159.41,10595.0
6355,11/20/2022 20,91.34,159.38,10465.0
6356,11/20/2022 21,93.29,159.38,10372.0
6357,11/20/2022 22,88.92,159.39,10177.0
6358,11/20/2022 23,82.27,159.35,9947.0
6359,11/20/2022 24,79.46,159.36,9699.0
6360,11/21/2022 01,75.76,159.3,9529.0
6361,11/21/2022 02,70.88,159.18,9486.0
6362,11/21/2022 03,70.87,159.09,9448.0
6363,11/21/2022 04,70.05,159.07,9409.0
6364,11/21/2022 05,65.65,159.04,9448.0
6365,11/21/2022 06,70.74,158.98,9578.0
6366,11/21/2022 07,77.05,159.01,9998.0
6367,11/21/2022 08,82.79,159.0,10467.0
6368,11/21/2022 09,90.41,158.96,10545.0
6369,11/21/2022 10,84.45,158.93,10519.0
6370,11/21/2022 11,76.18,158.93,10563.0
6371,11/21/2022 12,76.82,158.96,10545.0
6372,11/21/2022 13,75.9,158.99,10492.0
6373,11/21/2022 14,76.74,159.03,10447.0
6374,11/21/2022 15,74.77,159.06,10360.0
6375,11/21/2022 16,80.87,159.1,10426.0
6376,11/21/2022 17,88.78,159.14,10748.0
6377,11/21/2022 18,99.14,159.19,11024.0
6378,11/21/2022 19,78.91,159.22,10872.0
6379,11/21/2022 20,77.0,159.2,10646.0
6380,11/21/2022 21,70.26,159.2,10490.0
6381,11/21/2022 22,69.42,159.23,10212.0
6382,11/21/2022 23,64.03,159.22,9890.0
6383,11/21/2022 24,61.86,159.23,9622.0
6384,11/22/2022 01,60.2,159.26,9424.0
6385,11/22/2022 02,67.37,159.29,9366.0
6386,11/22/2022 03,61.71,159.31,9335.0
6387,11/22/2022 04,67.62,159.35,9301.0
6388,11/22/2022 05,70.33,159.38,9378.0
6389,11/22/2022 06,74.65,159.43,9542.0
6390,11/22/2022 07,86.96,159.49,9956.0
6391,11/22/2022 08,86.47,159.55,10423.0
6392,11/22/2022 09,89.79,159.61,10568.0
6393,11/22/2022 10,81.39,159.65,10587.0
6394,11/22/2022 11,83.53,159.7,10582.0
6395,11/22/2022 12,83.19,159.75,10569.0
6396,11/22/2022 13,84.25,159.8,10584.0
6397,11/22/2022 14,87.24,159.85,10602.0
6398,11/22/2022 15,88.02,159.91,10537.0
6399,11/22/2022 16,84.49,159.93,10561.0
6400,11/22/2022 17,86.5,159.86,10741.0
6401,11/22/2022 18,103.66,159.56,10948.0
6402,11/22/2022 19,110.48,159.3,10776.0
6403,11/22/2022 20,94.01,159.29,10605.0
6404,11/22/2022 21,89.68,159.24,10470.0
6405,11/22/2022 22,86.21,159.25,10263.0
6406,11/22/2022 23,77.13,159.26,9960.0
6407,11/22/2022 24,65.94,159.27,9631.0
6408,11/23/2022 01,56.35,159.29,9454.0
6409,11/23/2022 02,55.58,159.31,9404.0
6410,11/23/2022 03,59.68,159.34,9354.0
6411,11/23/2022 04,70.63,159.39,9289.0
6412,11/23/2022 05,76.52,159.44,9345.0
6413,11/23/2022 06,82.26,159.5,9538.0
6414,11/23/2022 07,102.64,159.58,9934.0
6415,11/23/2022 08,234.8,159.84,10374.0
6416,11/23/2022 09,388.17,160.32,10333.0
6417,11/23/2022 10,225.74,160.58,10362.0
6418,11/23/2022 11,97.39,160.67,10417.0
6419,11/23/2022 12,87.74,160.75,10428.0
6420,11/23/2022 13,88.54,160.83,10502.0
6421,11/23/2022 14,83.03,160.9,10504.0
6422,11/23/2022 15,76.41,160.97,10500.0
6423,11/23/2022 16,78.57,161.04,10550.0
6424,11/23/2022 17,91.03,161.12,10813.0
6425,11/23/2022 18,98.6,161.22,11028.0
6426,11/23/2022 19,90.03,161.29,10866.0
6427,11/23/2022 20,85.23,161.37,10740.0
6428,11/23/2022 21,79.74,161.43,10591.0
6429,11/23/2022 22,75.89,161.49,10355.0
6430,11/23/2022 23,73.34,161.54,10022.0
6431,11/23/2022 24,73.46,161.61,9772.0
6432,11/24/2022 01,73.39,161.68,9566.0
6433,11/24/2022 02,75.37,161.74,9493.0
6434,11/24/2022 03,76.7,161.81,9482.0
6435,11/24/2022 04,76.97,161.87,9481.0
6436,11/24/2022 05,76.89,161.91,9497.0
6437,11/24/2022 06,70.49,161.9,9618.0
6438,11/24/2022 07,74.99,161.94,9961.0
6439,11/24/2022 08,81.78,162.01,10390.0
6440,11/24/2022 09,77.5,162.07,10489.0
6441,11/24/2022 10,78.83,162.13,10515.0
6442,11/24/2022 11,77.46,162.18,10569.0
6443,11/24/2022 12,79.2,162.25,10550.0
6444,11/24/2022 13,81.22,162.33,10513.0
6445,11/24/2022 14,78.69,162.38,10553.0
6446,11/24/2022 15,78.47,162.42,10502.0
6447,11/24/2022 16,79.03,162.46,10572.0
6448,11/24/2022 17,123.73,162.55,10687.0
6449,11/24/2022 18,112.01,162.49,10824.0
6450,11/24/2022 19,102.84,162.51,10674.0
6451,11/24/2022 20,78.09,162.49,10571.0
6452,11/24/2022 21,78.02,162.53,10442.0
6453,11/24/2022 22,78.8,162.57,10266.0
6454,11/24/2022 23,89.47,162.62,9947.0
6455,11/24/2022 24,94.04,162.66,9674.0
6456,11/25/2022 01,82.21,162.69,9497.0
6457,11/25/2022 02,76.97,162.71,9410.0
6458,11/25/2022 03,77.11,162.72,9331.0
6459,11/25/2022 04,76.86,162.7,9319.0
6460,11/25/2022 05,77.95,162.68,9382.0
6461,11/25/2022 06,89.31,162.6,9554.0
6462,11/25/2022 07,76.49,162.15,9927.0
6463,11/25/2022 08,73.87,161.98,10362.0
6464,11/25/2022 09,77.26,162.01,10543.0
6465,11/25/2022 10,81.59,162.06,10615.0
6466,11/25/2022 11,79.65,162.11,10632.0
6467,11/25/2022 12,87.16,162.17,10694.0
6468,11/25/2022 13,85.42,162.22,10635.0
6469,11/25/2022 14,76.86,162.28,10595.0
6470,11/25/2022 15,91.99,162.37,10555.0
6471,11/25/2022 16,106.39,162.47,10531.0
6472,11/25/2022 17,93.38,162.52,10663.0
6473,11/25/2022 18,100.01,162.56,10825.0
6474,11/25/2022 19,100.99,162.62,10686.0
6475,11/25/2022 20,206.65,162.82,10465.0
6476,11/25/2022 21,181.45,162.99,10263.0
6477,11/25/2022 22,354.8,163.42,10052.0
6478,11/25/2022 23,287.78,163.77,9781.0
6479,11/25/2022 24,119.51,163.88,9657.0
6480,11/26/2022 01,202.47,164.1,9480.0
6481,11/26/2022 02,234.97,164.37,9413.0
6482,11/26/2022 03,377.87,164.84,9349.0
6483,11/26/2022 04,267.66,165.15,9255.0
6484,11/26/2022 05,114.07,165.25,9327.0
6485,11/26/2022 06,98.16,165.32,9497.0
6486,11/26/2022 07,92.75,165.39,9630.0
6487,11/26/2022 08,89.61,165.44,9913.0
6488,11/26/2022 09,87.61,165.5,10098.0
6489,11/26/2022 10,84.87,165.55,10261.0
6490,11/26/2022 11,74.33,165.6,10282.0
6491,11/26/2022 12,62.01,165.65,10276.0
6492,11/26/2022 13,62.74,165.69,10302.0
6493,11/26/2022 14,70.68,165.75,10287.0
6494,11/26/2022 15,78.69,165.83,10277.0
6495,11/26/2022 16,89.89,165.92,10353.0
6496,11/26/2022 17,123.72,166.05,10548.0
6497,11/26/2022 18,94.63,166.13,10743.0
6498,11/26/2022 19,84.91,166.2,10617.0
6499,11/26/2022 20,84.86,166.27,10479.0
6500,11/26/2022 21,89.96,166.36,10369.0
6501,11/26/2022 22,90.31,166.44,10224.0
6502,11/26/2022 23,88.62,166.52,10012.0
6503,11/26/2022 24,86.79,166.6,9739.0
6504,11/27/2022 01,85.07,166.68,9545.0
6505,11/27/2022 02,74.48,166.74,9391.0
6506,11/27/2022 03,73.84,166.81,9303.0
6507,11/27/2022 04,77.03,166.87,9323.0
6508,11/27/2022 05,82.33,166.95,9355.0
6509,11/27/2022 06,72.87,167.01,9395.0
6510,11/27/2022 07,84.05,167.08,9542.0
6511,11/27/2022 08,85.01,167.14,9772.0
6512,11/27/2022 09,89.53,167.21,9963.0
6513,11/27/2022 10,120.57,167.32,10120.0
6514,11/27/2022 11,120.45,167.42,10246.0
6515,11/27/2022 12,75.45,167.46,10354.0
6516,11/27/2022 13,79.34,167.51,10476.0
6517,11/27/2022 14,68.44,167.57,10496.0
6518,11/27/2022 15,81.47,167.63,10542.0
6519,11/27/2022 16,71.78,167.58,10633.0
6520,11/27/2022 17,209.42,167.71,10865.0
6521,11/27/2022 18,324.88,167.88,10911.0
6522,11/27/2022 19,277.55,168.19,10841.0
6523,11/27/2022 20,106.68,168.27,10837.0
6524,11/27/2022 21,106.28,168.36,10795.0
6525,11/27/2022 22,91.81,168.43,10620.0
6526,11/27/2022 23,98.05,168.52,10370.0
6527,11/27/2022 24,84.68,168.56,10094.0
6528,11/28/2022 01,82.95,168.6,9963.0
6529,11/28/2022 02,90.41,168.66,9810.0
6530,11/28/2022 03,120.14,168.77,9779.0
6531,11/28/2022 04,101.19,168.83,9805.0
6532,11/28/2022 05,76.87,168.86,9890.0
6533,11/28/2022 06,85.62,168.92,10106.0
6534,11/28/2022 07,95.84,168.98,10510.0
6535,11/28/2022 08,128.45,169.09,10979.0
6536,11/28/2022 09,104.28,169.17,11110.0
6537,11/28/2022 10,95.21,169.23,11179.0
6538,11/28/2022 11,91.3,169.27,11213.0
6539,11/28/2022 12,91.72,169.33,11205.0
6540,11/28/2022 13,95.49,169.4,11231.0
6541,11/28/2022 14,96.85,169.46,11213.0
6542,11/28/2022 15,95.49,169.53,11180.0
6543,11/28/2022 16,113.96,169.59,11210.0
6544,11/28/2022 17,218.44,169.76,11352.0
6545,11/28/2022 18,273.75,170.0,11492.0
6546,11/28/2022 19,168.98,170.11,11398.0
6547,11/28/2022 20,191.6,170.28,11332.0
6548,11/28/2022 21,395.04,170.73,11190.0
6549,11/28/2022 22,229.27,170.95,10952.0
6550,11/28/2022 23,107.68,171.0,10658.0
6551,11/28/2022 24,100.9,171.07,10439.0
6552,11/29/2022 01,94.86,171.13,10265.0
6553,11/29/2022 02,90.78,171.19,10163.0
6554,11/29/2022 03,86.51,171.24,10132.0
6555,11/29/2022 04,89.07,171.3,10086.0
6556,11/29/2022 05,89.04,171.34,10135.0
6557,11/29/2022 06,108.19,171.41,10311.0
6558,11/29/2022 07,174.52,171.57,10683.0
6559,11/29/2022 08,188.39,171.74,11135.0
6560,11/29/2022 09,132.41,171.82,11291.0
6561,11/29/2022 10,105.83,171.86,11368.0
6562,11/29/2022 11,92.25,171.88,11345.0
6563,11/29/2022 12,120.46,171.94,11312.0
6564,11/29/2022 13,241.42,172.18,11265.0
6565,11/29/2022 14,320.73,172.52,11232.0
6566,11/29/2022 15,677.47,173.36,11178.0
6567,11/29/2022 16,837.43,174.41,11164.0
6568,11/29/2022 17,981.03,175.66,11368.0
6569,11/29/2022 18,999.99,176.93,11461.0
6570,11/29/2022 19,999.99,178.21,11400.0
6571,11/29/2022 20,881.84,179.33,11259.0
6572,11/29/2022 21,820.35,180.37,11159.0
6573,11/29/2022 22,813.74,181.4,10946.0
6574,11/29/2022 23,354.07,181.79,10629.0
6575,11/29/2022 24,710.53,182.68,10427.0
6576,11/30/2022 01,464.86,183.23,10303.0
6577,11/30/2022 02,546.72,183.9,10209.0
6578,11/30/2022 03,121.55,183.97,10192.0
6579,11/30/2022 04,118.06,184.01,10274.0
6580,11/30/2022 05,405.65,184.37,10289.0
6581,11/30/2022 06,276.35,184.47,10361.0
6582,11/30/2022 07,381.86,184.24,10799.0
6583,11/30/2022 08,124.48,183.95,11287.0
6584,11/30/2022 09,203.04,183.74,11416.0
6585,11/30/2022 10,498.31,183.3,11442.0
6586,11/30/2022 11,498.31,182.96,11443.0
6587,11/30/2022 12,253.42,182.72,11448.0
6588,11/30/2022 13,121.21,182.69,11451.0
6589,11/30/2022 14,452.33,183.1,11441.0
6590,11/30/2022 15,228.85,183.21,11395.0
6591,11/30/2022 16,508.63,183.52,11398.0
6592,11/30/2022 17,820.34,184.19,11552.0
6593,11/30/2022 18,828.32,185.22,11642.0
6594,11/30/2022 19,807.8,186.25,11484.0
6595,11/30/2022 20,500.52,186.85,11369.0
6596,11/30/2022 21,123.11,186.92,11270.0
6597,11/30/2022 22,108.05,186.96,11155.0
6598,11/30/2022 23,87.8,186.98,10886.0
6599,11/30/2022 24,90.45,187.01,10629.0
6600,12/01/2022 01,87.67,187.04,10380.0
6601,12/01/2022 02,108.46,187.09,10330.0
6602,12/01/2022 03,104.96,187.11,10226.0
6603,12/01/2022 04,212.77,187.24,10230.0
6604,12/01/2022 05,112.69,187.23,10283.0
6605,12/01/2022 06,374.99,187.58,10379.0
6606,12/01/2022 07,509.57,188.07,10701.0
6607,12/01/2022 08,112.67,188.03,11077.0
6608,12/01/2022 09,144.0,187.85,11266.0
6609,12/01/2022 10,622.06,188.41,11258.0
6610,12/01/2022 11,682.36,189.13,11242.0
6611,12/01/2022 12,613.48,189.76,11251.0
6612,12/01/2022 13,233.12,189.8,11253.0
6613,12/01/2022 14,622.65,190.3,11207.0
6614,12/01/2022 15,613.61,190.46,11203.0
6615,12/01/2022 16,733.88,190.77,11283.0
6616,12/01/2022 17,899.6,191.17,11479.0
6617,12/01/2022 18,999.99,191.72,11564.0
6618,12/01/2022 19,999.99,192.4,11549.0
6619,12/01/2022 20,998.95,193.47,11458.0
6620,12/01/2022 21,898.61,194.61,11284.0
6621,12/01/2022 22,449.93,195.13,11044.0
6622,12/01/2022 23,547.19,195.78,10740.0
6623,12/01/2022 24,779.01,196.75,10457.0
6624,12/02/2022 01,178.63,196.89,10247.0
6625,12/02/2022 02,150.99,197.0,10178.0
6626,12/02/2022 03,106.89,197.04,10202.0
6627,12/02/2022 04,187.26,197.2,10249.0
6628,12/02/2022 05,596.05,197.91,10194.0
6629,12/02/2022 06,120.79,197.95,10392.0
6630,12/02/2022 07,760.57,198.9,10702.0
6631,12/02/2022 08,574.26,199.59,11092.0
6632,12/02/2022 09,762.16,200.49,11240.0
6633,12/02/2022 10,340.44,200.83,11272.0
6634,12/02/2022 11,178.05,200.94,11353.0
6635,12/02/2022 12,181.82,201.09,11372.0
6636,12/02/2022 13,337.13,201.45,11300.0
6637,12/02/2022 14,420.3,201.92,11259.0
6638,12/02/2022 15,527.7,202.01,11253.0
6639,12/02/2022 16,645.2,202.23,11193.0
6640,12/02/2022 17,929.58,203.22,11402.0
6641,12/02/2022 18,999.99,203.94,11497.0
6642,12/02/2022 19,850.99,204.38,11294.0
6643,12/02/2022 20,776.54,204.59,11226.0
6644,12/02/2022 21,785.99,205.42,11109.0
6645,12/02/2022 22,769.56,206.34,10919.0
6646,12/02/2022 23,519.39,206.95,10657.0
6647,12/02/2022 24,485.77,207.52,10389.0
6648,12/03/2022 01,104.63,207.55,10188.0
6649,12/03/2022 02,97.85,207.52,10164.0
6650,12/03/2022 03,84.65,207.44,10160.0
6651,12/03/2022 04,83.73,207.32,10122.0
6652,12/03/2022 05,82.96,206.49,10150.0
6653,12/03/2022 06,89.48,205.55,10270.0
6654,12/03/2022 07,94.72,204.65,10451.0
6655,12/03/2022 08,89.17,203.68,10686.0
6656,12/03/2022 09,79.42,203.32,10834.0
6657,12/03/2022 10,71.72,203.31,10941.0
6658,12/03/2022 11,73.66,203.33,11002.0
6659,12/03/2022 12,77.98,203.36,10987.0
6660,12/03/2022 13,82.83,203.4,10934.0
6661,12/03/2022 14,83.43,203.45,10852.0
6662,12/03/2022 15,78.82,203.5,10791.0
6663,12/03/2022 16,86.3,203.55,10838.0
6664,12/03/2022 17,98.49,203.6,11096.0
6665,12/03/2022 18,92.54,203.62,11302.0
6666,12/03/2022 19,111.93,203.67,11104.0
6667,12/03/2022 20,116.78,203.73,10992.0
6668,12/03/2022 21,99.81,203.77,10881.0
6669,12/03/2022 22,94.64,203.82,10700.0
6670,12/03/2022 23,85.38,203.85,10526.0
6671,12/03/2022 24,87.97,203.89,10343.0
6672,12/04/2022 01,83.65,203.92,10128.0
6673,12/04/2022 02,82.69,203.95,9999.0
6674,12/04/2022 03,79.17,203.97,9871.0
6675,12/04/2022 04,79.19,204.0,9803.0
6676,12/04/2022 05,83.97,204.04,9819.0
6677,12/04/2022 06,85.6,204.06,9872.0
6678,12/04/2022 07,84.55,204.07,10005.0
6679,12/04/2022 08,84.28,204.08,10152.0
6680,12/04/2022 09,92.5,204.12,10289.0
6681,12/04/2022 10,90.15,204.17,10409.0
6682,12/04/2022 11,78.11,204.22,10518.0
6683,12/04/2022 12,80.88,204.26,10561.0
6684,12/04/2022 13,97.9,204.32,10610.0
6685,12/04/2022 14,367.04,204.73,10552.0
6686,12/04/2022 15,246.75,204.95,10508.0
6687,12/04/2022 16,679.99,205.78,10659.0
6688,12/04/2022 17,800.4,206.78,10929.0
6689,12/04/2022 18,770.17,207.74,11116.0
6690,12/04/2022 19,259.96,207.99,10981.0
6691,12/04/2022 20,120.88,208.05,10972.0
6692,12/04/2022 21,89.34,208.07,10933.0
6693,12/04/2022 22,116.25,208.15,10746.0
6694,12/04/2022 23,96.48,208.2,10443.0
6695,12/04/2022 24,100.05,208.25,10219.0
6696,12/05/2022 01,356.85,208.66,9965.0
6697,12/05/2022 02,204.1,208.85,9757.0
6698,12/05/2022 03,124.15,208.83,9845.0
6699,12/05/2022 04,193.01,208.9,9887.0
6700,12/05/2022 05,275.58,209.19,9876.0
6701,12/05/2022 06,125.33,209.32,10115.0
6702,12/05/2022 07,414.52,209.84,10454.0
6703,12/05/2022 08,226.62,210.08,10898.0
6704,12/05/2022 09,603.8,210.82,11027.0
6705,12/05/2022 10,310.67,211.16,11101.0
6706,12/05/2022 11,500.21,211.77,11124.0
6707,12/05/2022 12,155.66,211.91,11179.0
6708,12/05/2022 13,124.6,212.01,11197.0
6709,12/05/2022 14,127.75,212.12,11187.0
6710,12/05/2022 15,282.09,212.44,11173.0
6711,12/05/2022 16,470.17,213.02,11186.0
6712,12/05/2022 17,747.59,213.97,11479.0
6713,12/05/2022 18,709.27,214.86,11666.0
6714,12/05/2022 19,113.55,214.94,11570.0
6715,12/05/2022 20,83.63,214.98,11580.0
6716,12/05/2022 21,85.39,215.02,11518.0
6717,12/05/2022 22,90.15,215.07,11332.0
6718,12/05/2022 23,397.83,215.54,10907.0
6719,12/05/2022 24,398.37,216.02,10559.0
6720,12/06/2022 01,316.52,216.38,10428.0
6721,12/06/2022 02,94.18,216.44,10481.0
6722,12/06/2022 03,226.98,216.68,10449.0
6723,12/06/2022 04,388.86,217.15,10361.0
6724,12/06/2022 05,381.45,217.6,10370.0
6725,12/06/2022 06,185.76,217.76,10509.0
6726,12/06/2022 07,547.44,218.42,10888.0
6727,12/06/2022 08,600.03,218.98,11154.0
6728,12/06/2022 09,801.46,219.81,11261.0
6729,12/06/2022 10,724.55,220.59,11246.0
6730,12/06/2022 11,512.68,221.08,11272.0
6731,12/06/2022 12,321.48,221.41,11292.0
6732,12/06/2022 13,574.86,222.1,11317.0
6733,12/06/2022 14,506.11,222.7,11311.0
6734,12/06/2022 15,701.98,223.52,11319.0
6735,12/06/2022 16,714.14,224.26,11389.0
6736,12/06/2022 17,775.36,224.89,11630.0
6737,12/06/2022 18,801.72,225.45,11805.0
6738,12/06/2022 19,551.39,225.85,11670.0
6739,12/06/2022 20,96.85,225.76,11663.0
6740,12/06/2022 21,89.09,225.62,11644.0
6741,12/06/2022 22,93.05,225.54,11410.0
6742,12/06/2022 23,82.54,225.52,11176.0
6743,12/06/2022 24,74.0,225.43,10850.0
6744,12/07/2022 01,71.27,225.33,10630.0
6745,12/07/2022 02,79.19,225.2,10515.0
6746,12/07/2022 03,82.16,225.19,10422.0
6747,12/07/2022 04,80.48,225.2,10356.0
6748,12/07/2022 05,79.92,225.21,10336.0
6749,12/07/2022 06,81.14,225.22,10424.0
6750,12/07/2022 07,83.06,225.11,10694.0
6751,12/07/2022 08,83.23,224.96,11058.0
6752,12/07/2022 09,83.16,224.97,11107.0
6753,12/07/2022 10,84.42,224.98,11100.0
6754,12/07/2022 11,85.97,225.0,11039.0
6755,12/07/2022 12,83.52,225.01,11056.0
6756,12/07/2022 13,82.06,225.03,10972.0
6757,12/07/2022 14,82.04,225.0,10940.0
6758,12/07/2022 15,81.86,224.61,10997.0
6759,12/07/2022 16,87.0,224.53,11065.0
6760,12/07/2022 17,177.98,223.69,11283.0
6761,12/07/2022 18,466.78,223.07,11357.0
6762,12/07/2022 19,89.9,221.99,11236.0
6763,12/07/2022 20,92.7,221.1,11156.0
6764,12/07/2022 21,90.68,220.31,10983.0
6765,12/07/2022 22,99.45,219.76,10793.0
6766,12/07/2022 23,87.12,219.77,10455.0
6767,12/07/2022 24,85.09,219.74,10096.0
6768,12/08/2022 01,83.04,219.74,9883.0
6769,12/08/2022 02,82.87,219.73,9797.0
6770,12/08/2022 03,82.05,219.73,9736.0
6771,12/08/2022 04,82.74,219.72,9737.0
6772,12/08/2022 05,82.2,219.7,9775.0
6773,12/08/2022 06,85.02,219.4,9969.0
6774,12/08/2022 07,90.66,218.48,10353.0
6775,12/08/2022 08,121.18,217.56,10793.0
6776,12/08/2022 09,90.34,216.76,10903.0
6777,12/08/2022 10,81.51,216.72,10963.0
6778,12/08/2022 11,85.58,216.63,11037.0
6779,12/08/2022 12,92.3,216.13,11065.0
6780,12/08/2022 13,111.56,215.59,11010.0
6781,12/08/2022 14,88.94,214.71,10974.0
6782,12/08/2022 15,84.56,214.43,10931.0
6783,12/08/2022 16,85.88,213.4,10913.0
6784,12/08/2022 17,86.22,212.18,11153.0
6785,12/08/2022 18,90.48,210.92,11297.0
6786,12/08/2022 19,102.78,209.67,11126.0
6787,12/08/2022 20,131.17,208.52,11033.0
6788,12/08/2022 21,96.15,207.38,10931.0
6789,12/08/2022 22,96.55,206.43,10731.0
6790,12/08/2022 23,100.84,205.54,10373.0
6791,12/08/2022 24,115.74,204.64,10001.0
6792,12/09/2022 01,91.78,203.75,9855.0
6793,12/09/2022 02,92.21,203.39,9795.0
6794,12/09/2022 03,93.94,203.03,9724.0
6795,12/09/2022 04,98.0,202.68,9717.0
6796,12/09/2022 05,93.23,202.26,9772.0
6797,12/09/2022 06,104.12,201.35,9929.0
6798,12/09/2022 07,257.31,200.47,10247.0
6799,12/09/2022 08,217.98,199.56,10633.0
6800,12/09/2022 09,125.44,198.47,10807.0
6801,12/09/2022 10,85.97,197.52,10906.0
6802,12/09/2022 11,83.11,196.55,10919.0
6803,12/09/2022 12,85.11,195.64,10873.0
6804,12/09/2022 13,85.17,194.75,10811.0
6805,12/09/2022 14,85.19,193.82,10790.0
6806,12/09/2022 15,86.45,192.89,10754.0
6807,12/09/2022 16,160.96,192.02,10778.0
6808,12/09/2022 17,504.1,191.51,10919.0
6809,12/09/2022 18,239.55,190.47,11016.0
6810,12/09/2022 19,90.68,189.23,10921.0
6811,12/09/2022 20,228.22,188.39,10836.0
6812,12/09/2022 21,431.05,187.92,10646.0
6813,12/09/2022 22,567.69,187.89,10496.0
6814,12/09/2022 23,443.43,188.2,10230.0
6815,12/09/2022 24,584.2,188.56,9984.0
6816,12/10/2022 01,340.32,188.82,9797.0
6817,12/10/2022 02,188.03,188.93,9729.0
6818,12/10/2022 03,185.22,189.06,9685.0
6819,12/10/2022 04,115.02,189.1,9706.0
6820,12/10/2022 05,216.83,189.28,9772.0
6821,12/10/2022 06,376.79,189.46,9783.0
6822,12/10/2022 07,389.28,189.38,9890.0
6823,12/10/2022 08,87.5,188.48,10136.0
6824,12/10/2022 09,194.77,188.25,10468.0
6825,12/10/2022 10,396.57,188.67,10497.0
6826,12/10/2022 11,361.07,189.04,10496.0
6827,12/10/2022 12,92.39,189.05,10582.0
6828,12/10/2022 13,91.99,189.07,10617.0
6829,12/10/2022 14,118.57,189.14,10616.0
