,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
1778,05/14/2020 04,14.11,27.69,8157.0
1779,05/14/2020 05,17.79,27.67,8199.0
1780,05/14/2020 06,16.35,27.65,8287.0
1781,05/14/2020 07,18.41,27.63,8451.0
1782,05/14/2020 08,20.44,27.62,8819.0
1783,05/14/2020 09,20.79,27.6,9079.0
1784,05/14/2020 10,24.06,27.58,9169.0
1785,05/14/2020 11,30.43,27.58,9185.0
1786,05/14/2020 12,31.39,27.57,9219.0
1787,05/14/2020 13,32.8,27.57,9229.0
1788,05/14/2020 14,32.79,27.56,9179.0
1789,05/14/2020 15,30.98,27.56,9128.0
1790,05/14/2020 16,29.69,27.55,9071.0
1791,05/14/2020 17,29.39,27.55,9076.0
1792,05/14/2020 18,23.98,27.54,9112.0
1793,05/14/2020 19,20.79,27.52,8968.0
1794,05/14/2020 20,29.38,27.52,8894.0
1795,05/14/2020 21,29.72,27.51,8758.0
1796,05/14/2020 22,29.67,27.49,8793.0
1797,05/14/2020 23,29.7,27.49,8753.0
1798,05/14/2020 24,29.71,27.48,8486.0
1799,05/15/2020 01,29.56,27.47,8306.0
1800,05/15/2020 02,29.47,27.47,8174.0
1801,05/15/2020 03,29.18,27.47,8063.0
1802,05/15/2020 04,27.8,27.47,8114.0
1803,05/15/2020 05,28.82,27.47,8152.0
1804,05/15/2020 06,29.34,27.47,8184.0
1805,05/15/2020 07,29.49,27.46,8321.0
1806,05/15/2020 08,30.05,27.46,8663.0
1807,05/15/2020 09,31.48,27.44,8878.0
1808,05/15/2020 10,32.86,27.43,8951.0
1809,05/15/2020 11,34.26,27.42,8984.0
1810,05/15/2020 12,33.66,27.43,8995.0
1811,05/15/2020 13,33.7,27.43,8984.0
1812,05/15/2020 14,33.63,27.43,8951.0
1813,05/15/2020 15,33.6,27.44,8906.0
1814,05/15/2020 16,33.67,27.44,8865.0
1815,05/15/2020 17,33.89,27.45,8881.0
1816,05/15/2020 18,35.17,27.46,8886.0
1817,05/15/2020 19,35.11,27.46,8777.0
1818,05/15/2020 20,35.24,27.47,8674.0
1819,05/15/2020 21,35.09,27.47,8628.0
1820,05/15/2020 22,33.94,27.47,8656.0
1821,05/15/2020 23,30.65,27.47,8609.0
1822,05/15/2020 24,33.7,27.47,8381.0
1823,05/16/2020 01,33.44,27.47,8214.0
1824,05/16/2020 02,32.51,27.47,8071.0
1825,05/16/2020 03,29.59,27.46,8000.0
1826,05/16/2020 04,29.47,27.45,7946.0
1827,05/16/2020 05,29.45,27.45,7937.0
1828,05/16/2020 06,29.52,27.44,7908.0
1829,05/16/2020 07,29.62,27.44,7884.0
1830,05/16/2020 08,29.61,27.43,8044.0
1831,05/16/2020 09,26.94,27.42,8219.0
1832,05/16/2020 10,28.88,27.42,8398.0
1833,05/16/2020 11,29.38,27.41,8520.0
1834,05/16/2020 12,30.0,27.4,8596.0
1835,05/16/2020 13,28.87,27.39,8644.0
1836,05/16/2020 14,24.99,27.38,8656.0
1837,05/16/2020 15,26.14,27.37,8616.0
1838,05/16/2020 16,23.24,27.36,8640.0
1839,05/16/2020 17,32.49,27.36,8646.0
1840,05/16/2020 18,33.71,27.37,8701.0
1841,05/16/2020 19,33.66,27.38,8681.0
1842,05/16/2020 20,31.49,27.38,8528.0
1843,05/16/2020 21,31.68,27.39,8478.0
1844,05/16/2020 22,33.0,27.4,8528.0
1845,05/16/2020 23,32.61,27.43,8515.0
1846,05/16/2020 24,32.71,27.45,8302.0
1847,05/17/2020 01,31.64,27.46,8095.0
1848,05/17/2020 02,29.52,27.47,7963.0
1849,05/17/2020 03,29.36,27.48,7873.0
1850,05/17/2020 04,29.76,27.49,7841.0
1851,05/17/2020 05,29.54,27.5,7837.0
1852,05/17/2020 06,29.61,27.51,7801.0
1853,05/17/2020 07,30.92,27.51,7778.0
1854,05/17/2020 08,29.58,27.51,7869.0
1855,05/17/2020 09,29.27,27.51,8059.0
1856,05/17/2020 10,30.91,27.52,8241.0
1857,05/17/2020 11,33.81,27.52,8358.0
1858,05/17/2020 12,33.77,27.52,8513.0
1859,05/17/2020 13,33.79,27.52,8595.0
1860,05/17/2020 14,29.29,27.51,8611.0
1861,05/17/2020 15,28.48,27.51,8632.0
1862,05/17/2020 16,25.63,27.5,8671.0
1863,05/17/2020 17,26.6,27.5,8762.0
1864,05/17/2020 18,29.85,27.5,8761.0
1865,05/17/2020 19,29.61,27.5,8733.0
1866,05/17/2020 20,33.16,27.5,8601.0
1867,05/17/2020 21,33.81,27.51,8539.0
1868,05/17/2020 22,33.68,27.51,8556.0
1869,05/17/2020 23,31.95,27.51,8555.0
1870,05/17/2020 24,30.53,27.51,8320.0
1871,05/18/2020 01,29.56,27.5,8104.0
1872,05/18/2020 02,27.62,27.5,7981.0
1873,05/18/2020 03,29.29,27.5,7879.0
1874,05/18/2020 04,28.75,27.5,7842.0
1875,05/18/2020 05,28.88,27.5,7841.0
1876,05/18/2020 06,26.2,27.49,7846.0
1877,05/18/2020 07,22.15,27.48,7868.0
1878,05/18/2020 08,17.88,27.47,8015.0
1879,05/18/2020 09,18.0,27.45,8203.0
1880,05/18/2020 10,29.48,27.46,8312.0
1881,05/18/2020 11,29.55,27.46,8456.0
1882,05/18/2020 12,30.45,27.46,8575.0
1883,05/18/2020 13,33.68,27.47,8568.0
1884,05/18/2020 14,33.72,27.47,8611.0
1885,05/18/2020 15,33.79,27.47,8620.0
1886,05/18/2020 16,33.66,27.47,8674.0
1887,05/18/2020 17,33.2,27.47,8735.0
1888,05/18/2020 18,32.8,27.47,8849.0
1889,05/18/2020 19,34.07,27.47,8773.0
1890,05/18/2020 20,32.25,27.47,8652.0
1891,05/18/2020 21,30.12,27.46,8570.0
1892,05/18/2020 22,31.96,27.46,8547.0
1893,05/18/2020 23,27.72,27.45,8469.0
1894,05/18/2020 24,19.47,27.44,8251.0
1895,05/19/2020 01,18.25,27.42,8057.0
1896,05/19/2020 02,17.89,27.41,7940.0
1897,05/19/2020 03,16.1,27.39,7837.0
1898,05/19/2020 04,16.15,27.37,7814.0
1899,05/19/2020 05,15.6,27.36,7848.0
1900,05/19/2020 06,15.37,27.35,7942.0
1901,05/19/2020 07,20.97,27.34,8138.0
1902,05/19/2020 08,18.47,27.34,8490.0
1903,05/19/2020 09,26.27,27.34,8766.0
1904,05/19/2020 10,28.4,27.34,8936.0
1905,05/19/2020 11,29.17,27.34,9004.0
1906,05/19/2020 12,29.97,27.34,9057.0
1907,05/19/2020 13,31.89,27.35,9075.0
1908,05/19/2020 14,33.69,27.36,9071.0
1909,05/19/2020 15,33.7,27.37,9034.0
1910,05/19/2020 16,33.66,27.38,8988.0
1911,05/19/2020 17,33.78,27.39,9007.0
1912,05/19/2020 18,33.7,27.39,9054.0
1913,05/19/2020 19,31.01,27.39,8859.0
1914,05/19/2020 20,32.54,27.38,8690.0
1915,05/19/2020 21,33.28,27.38,8591.0
1916,05/19/2020 22,30.21,27.38,8539.0
1917,05/19/2020 23,30.08,27.38,8523.0
1918,05/19/2020 24,30.52,27.38,8298.0
1919,05/20/2020 01,25.63,27.37,8131.0
1920,05/20/2020 02,19.54,27.36,8023.0
1921,05/20/2020 03,17.72,27.35,7947.0
1922,05/20/2020 04,16.97,27.34,7922.0
1923,05/20/2020 05,18.14,27.34,7947.0
1924,05/20/2020 06,19.14,27.33,7984.0
1925,05/20/2020 07,23.91,27.33,8155.0
1926,05/20/2020 08,22.31,27.32,8491.0
1927,05/20/2020 09,29.93,27.31,8754.0
1928,05/20/2020 10,28.99,27.31,8921.0
1929,05/20/2020 11,33.99,27.31,9029.0
1930,05/20/2020 12,34.85,27.3,9090.0
1931,05/20/2020 13,34.71,27.3,9049.0
1932,05/20/2020 14,34.75,27.3,9026.0
1933,05/20/2020 15,34.75,27.3,8986.0
1934,05/20/2020 16,34.26,27.31,8978.0
1935,05/20/2020 17,35.14,27.31,9038.0
1936,05/20/2020 18,34.45,27.32,8992.0
1937,05/20/2020 19,30.39,27.32,8887.0
1938,05/20/2020 20,30.12,27.32,8766.0
1939,05/20/2020 21,32.13,27.32,8701.0
1940,05/20/2020 22,30.23,27.32,8696.0
1941,05/20/2020 23,26.23,27.33,8599.0
1942,05/20/2020 24,28.53,27.34,8354.0
1943,05/21/2020 01,17.77,27.35,8154.0
1944,05/21/2020 02,13.81,27.35,8038.0
1945,05/21/2020 03,3.25,27.33,7994.0
1946,05/21/2020 04,0.0,27.33,7979.0
1947,05/21/2020 05,0.0,27.33,7986.0
1948,05/21/2020 06,16.3,27.34,8038.0
1949,05/21/2020 07,21.45,27.35,8239.0
1950,05/21/2020 08,32.81,27.37,8584.0
1951,05/21/2020 09,34.42,27.38,8935.0
1952,05/21/2020 10,30.42,27.39,9030.0
1953,05/21/2020 11,31.08,27.39,9123.0
1954,05/21/2020 12,33.73,27.39,9215.0
1955,05/21/2020 13,31.59,27.39,9239.0
1956,05/21/2020 14,30.07,27.4,9238.0
1957,05/21/2020 15,29.35,27.4,9195.0
1958,05/21/2020 16,25.78,27.4,9151.0
1959,05/21/2020 17,23.6,27.39,9163.0
1960,05/21/2020 18,25.31,27.39,9159.0
1961,05/21/2020 19,25.48,27.4,8995.0
1962,05/21/2020 20,29.35,27.42,8860.0
1963,05/21/2020 21,29.15,27.43,8764.0
1964,05/21/2020 22,29.21,27.44,8694.0
1965,05/21/2020 23,24.82,27.45,8510.0
1966,05/21/2020 24,21.7,27.46,8252.0
1967,05/22/2020 01,3.26,27.45,8041.0
1968,05/22/2020 02,0.0,27.42,7928.0
1969,05/22/2020 03,0.0,27.39,7855.0
1970,05/22/2020 04,0.0,27.36,7826.0
1971,05/22/2020 05,0.0,27.32,7846.0
1972,05/22/2020 06,0.0,27.28,7938.0
1973,05/22/2020 07,3.97,27.24,8151.0
1974,05/22/2020 08,17.66,27.22,8483.0
1975,05/22/2020 09,23.51,27.2,8790.0
1976,05/22/2020 10,24.5,27.19,8960.0
1977,05/22/2020 11,26.11,27.18,9098.0
1978,05/22/2020 12,29.05,27.18,9171.0
1979,05/22/2020 13,28.9,27.17,9136.0
1980,05/22/2020 14,29.11,27.17,9121.0
1981,05/22/2020 15,27.37,27.17,9104.0
1982,05/22/2020 16,25.78,27.16,9112.0
1983,05/22/2020 17,26.03,27.15,9152.0
1984,05/22/2020 18,21.72,27.14,9121.0
1985,05/22/2020 19,17.75,27.11,8951.0
1986,05/22/2020 20,17.14,27.1,8834.0
1987,05/22/2020 21,17.23,27.08,8791.0
1988,05/22/2020 22,22.99,27.06,8782.0
1989,05/22/2020 23,29.21,27.06,8649.0
1990,05/22/2020 24,29.24,27.05,8385.0
1991,05/23/2020 01,28.98,27.05,8160.0
1992,05/23/2020 02,29.01,27.05,8025.0
1993,05/23/2020 03,28.22,27.05,7935.0
1994,05/23/2020 04,23.28,27.04,7801.0
1995,05/23/2020 05,23.87,27.03,7773.0
1996,05/23/2020 06,20.62,27.01,7755.0
1997,05/23/2020 07,17.45,26.99,7766.0
1998,05/23/2020 08,17.65,26.97,7923.0
1999,05/23/2020 09,21.95,26.95,8131.0
2000,05/23/2020 10,27.67,26.94,8391.0
2001,05/23/2020 11,28.97,26.93,8529.0
2002,05/23/2020 12,29.08,26.93,8641.0
2003,05/23/2020 13,29.05,26.92,8653.0
2004,05/23/2020 14,28.93,26.91,8588.0
2005,05/23/2020 15,29.19,26.9,8536.0
2006,05/23/2020 16,29.18,26.89,8499.0
2007,05/23/2020 17,29.41,26.89,8521.0
2008,05/23/2020 18,33.22,26.89,8543.0
2009,05/23/2020 19,33.23,26.89,8550.0
2010,05/23/2020 20,33.32,26.9,8428.0
2011,05/23/2020 21,33.32,26.9,8420.0
2012,05/23/2020 22,33.36,26.9,8395.0
2013,05/23/2020 23,33.23,26.91,8395.0
2014,05/23/2020 24,32.7,26.91,8216.0
2015,05/24/2020 01,28.97,26.91,8035.0
2016,05/24/2020 02,28.28,26.91,7914.0
2017,05/24/2020 03,23.1,26.9,7833.0
2018,05/24/2020 04,22.49,26.89,7793.0
2019,05/24/2020 05,19.64,26.88,7815.0
2020,05/24/2020 06,20.29,26.87,7744.0
2021,05/24/2020 07,19.12,26.85,7716.0
2022,05/24/2020 08,11.5,26.83,7821.0
2023,05/24/2020 09,17.58,26.81,8007.0
2024,05/24/2020 10,21.69,26.79,8200.0
2025,05/24/2020 11,27.97,26.78,8300.0
2026,05/24/2020 12,32.95,26.78,8383.0
2027,05/24/2020 13,33.02,26.78,8460.0
2028,05/24/2020 14,33.01,26.78,8422.0
2029,05/24/2020 15,32.44,26.77,8403.0
2030,05/24/2020 16,29.23,26.77,8400.0
2031,05/24/2020 17,29.53,26.76,8465.0
2032,05/24/2020 18,32.73,26.76,8579.0
2033,05/24/2020 19,33.07,26.76,8557.0
2034,05/24/2020 20,33.04,26.76,8532.0
2035,05/24/2020 21,32.94,26.76,8450.0
2036,05/24/2020 22,32.96,26.76,8416.0
2037,05/24/2020 23,31.01,26.76,8421.0
2038,05/24/2020 24,26.21,26.75,8176.0
2039,05/25/2020 01,12.28,26.73,7970.0
2040,05/25/2020 02,5.6,26.69,7844.0
2041,05/25/2020 03,0.0,26.66,7759.0
2042,05/25/2020 04,0.0,26.62,7769.0
2043,05/25/2020 05,17.83,26.6,7753.0
2044,05/25/2020 06,19.44,26.59,7675.0
2045,05/25/2020 07,21.52,26.58,7908.0
2046,05/25/2020 08,24.93,26.57,8262.0
2047,05/25/2020 09,29.74,26.57,8554.0
2048,05/25/2020 10,30.9,26.56,8751.0
2049,05/25/2020 11,31.97,26.57,8886.0
2050,05/25/2020 12,29.27,26.57,8947.0
2051,05/25/2020 13,29.06,26.57,9042.0
2052,05/25/2020 14,25.18,26.56,9080.0
2053,05/25/2020 15,28.51,26.56,9018.0
2054,05/25/2020 16,29.12,26.56,8982.0
2055,05/25/2020 17,29.06,26.56,8981.0
2056,05/25/2020 18,28.52,26.56,8976.0
2057,05/25/2020 19,20.34,26.55,8719.0
2058,05/25/2020 20,18.0,26.53,8557.0
2059,05/25/2020 21,1.64,26.49,8415.0
2060,05/25/2020 22,18.31,26.49,8384.0
2061,05/25/2020 23,18.28,26.48,8297.0
2062,05/25/2020 24,20.64,26.49,8060.0
2063,05/26/2020 01,18.04,26.5,7858.0
2064,05/26/2020 02,17.45,26.5,7724.0
2065,05/26/2020 03,18.0,26.51,7655.0
2066,05/26/2020 04,17.03,26.51,7627.0
2067,05/26/2020 05,3.57,26.5,7630.0
2068,05/26/2020 06,0.01,26.48,7672.0
2069,05/26/2020 07,0.02,26.45,7880.0
2070,05/26/2020 08,0.02,26.43,8249.0
2071,05/26/2020 09,0.02,26.41,8543.0
2072,05/26/2020 10,8.51,26.39,8600.0
2073,05/26/2020 11,0.0,26.37,8655.0
2074,05/26/2020 12,1.12,26.35,8748.0
2075,05/26/2020 13,17.5,26.35,8878.0
2076,05/26/2020 14,19.5,26.35,8959.0
2077,05/26/2020 15,18.05,26.35,8918.0
2078,05/26/2020 16,15.47,26.34,8923.0
2079,05/26/2020 17,13.74,26.32,8970.0
2080,05/26/2020 18,10.79,26.29,8902.0
2081,05/26/2020 19,0.01,26.25,8641.0
2082,05/26/2020 20,16.29,26.23,8492.0
2083,05/26/2020 21,22.43,26.22,8398.0
2084,05/26/2020 22,31.86,26.22,8362.0
2085,05/26/2020 23,32.98,26.23,8378.0
2086,05/26/2020 24,33.01,26.24,8119.0
2087,05/27/2020 01,31.39,26.24,7905.0
2088,05/27/2020 02,27.44,26.24,7768.0
2089,05/27/2020 03,19.0,26.23,7674.0
2090,05/27/2020 04,18.39,26.21,7640.0
2091,05/27/2020 05,19.0,26.2,7700.0
2092,05/27/2020 06,20.66,26.19,7747.0
2093,05/27/2020 07,32.89,26.2,7935.0
2094,05/27/2020 08,29.13,26.21,8240.0
2095,05/27/2020 09,28.97,26.21,8543.0
2096,05/27/2020 10,28.99,26.21,8696.0
2097,05/27/2020 11,32.26,26.21,8802.0
2098,05/27/2020 12,34.85,26.22,8922.0
2099,05/27/2020 13,34.82,26.23,8933.0
2100,05/27/2020 14,35.32,26.24,8886.0
2101,05/27/2020 15,35.26,26.24,8839.0
2102,05/27/2020 16,34.79,26.25,8800.0
2103,05/27/2020 17,34.77,26.26,8835.0
2104,05/27/2020 18,33.65,26.26,8865.0
2105,05/27/2020 19,30.49,26.28,8695.0
2106,05/27/2020 20,32.32,26.3,8569.0
2107,05/27/2020 21,34.15,26.33,8496.0
2108,05/27/2020 22,34.63,26.35,8468.0
2109,05/27/2020 23,33.87,26.37,8432.0
2110,05/27/2020 24,23.1,26.37,8162.0
2111,05/28/2020 01,19.34,26.38,7933.0
2112,05/28/2020 02,18.14,26.38,7811.0
2113,05/28/2020 03,20.15,26.38,7777.0
2114,05/28/2020 04,19.19,26.38,7794.0
2115,05/28/2020 05,20.27,26.39,7824.0
2116,05/28/2020 06,20.44,26.4,7812.0
2117,05/28/2020 07,21.42,26.4,7991.0
2118,05/28/2020 08,20.11,26.39,8320.0
2119,05/28/2020 09,25.55,26.39,8633.0
2120,05/28/2020 10,30.37,26.39,8847.0
2121,05/28/2020 11,29.09,26.38,8970.0
2122,05/28/2020 12,28.86,26.38,9059.0
2123,05/28/2020 13,28.7,26.38,9097.0
2124,05/28/2020 14,28.7,26.38,9082.0
2125,05/28/2020 15,30.44,26.38,9082.0
2126,05/28/2020 16,30.62,26.38,9072.0
2127,05/28/2020 17,30.61,26.39,9091.0
2128,05/28/2020 18,30.57,26.39,9051.0
2129,05/28/2020 19,30.1,26.4,8803.0
2130,05/28/2020 20,30.53,26.41,8683.0
2131,05/28/2020 21,30.43,26.42,8589.0
2132,05/28/2020 22,29.68,26.42,8541.0
2133,05/28/2020 23,23.7,26.43,8451.0
2134,05/28/2020 24,24.54,26.44,8222.0
2135,05/29/2020 01,16.09,26.44,8064.0
2136,05/29/2020 02,16.79,26.44,7924.0
2137,05/29/2020 03,8.44,26.42,7810.0
2138,05/29/2020 04,17.02,26.42,7798.0
2139,05/29/2020 05,18.31,26.41,7820.0
2140,05/29/2020 06,18.64,26.4,7861.0
2141,05/29/2020 07,18.74,26.39,8023.0
2142,05/29/2020 08,21.99,26.38,8332.0
2143,05/29/2020 09,24.21,26.37,8639.0
2144,05/29/2020 10,30.14,26.36,8786.0
2145,05/29/2020 11,34.31,26.36,8890.0
2146,05/29/2020 12,34.38,26.36,8997.0
2147,05/29/2020 13,34.61,26.36,9063.0
2148,05/29/2020 14,34.57,26.36,9082.0
2149,05/29/2020 15,34.59,26.36,9058.0
2150,05/29/2020 16,39.2,26.37,9023.0
2151,05/29/2020 17,34.6,26.37,9007.0
2152,05/29/2020 18,34.6,26.37,8982.0
2153,05/29/2020 19,39.91,26.38,8851.0
2154,05/29/2020 20,34.34,26.38,8735.0
2155,05/29/2020 21,32.16,26.38,8622.0
2156,05/29/2020 22,30.19,26.39,8572.0
2157,05/29/2020 23,30.27,26.39,8536.0
2158,05/29/2020 24,29.84,26.4,8325.0
2159,05/30/2020 01,28.24,26.4,8125.0
2160,05/30/2020 02,27.97,26.4,7971.0
2161,05/30/2020 03,28.66,26.42,7858.0
2162,05/30/2020 04,24.63,26.43,7803.0
2163,05/30/2020 05,22.93,26.44,7785.0
2164,05/30/2020 06,21.64,26.45,7698.0
2165,05/30/2020 07,21.64,26.45,7727.0
2166,05/30/2020 08,23.13,26.45,7945.0
2167,05/30/2020 09,23.88,26.44,8219.0
2168,05/30/2020 10,33.01,26.45,8390.0
2169,05/30/2020 11,30.59,26.45,8568.0
2170,05/30/2020 12,30.52,26.45,8689.0
2171,05/30/2020 13,29.88,26.46,8763.0
2172,05/30/2020 14,29.95,26.46,8796.0
2173,05/30/2020 15,29.94,26.47,8817.0
2174,05/30/2020 16,29.83,26.48,8888.0
2175,05/30/2020 17,29.81,26.49,8964.0
2176,05/30/2020 18,29.81,26.49,9037.0
2177,05/30/2020 19,29.84,26.51,8954.0
2178,05/30/2020 20,28.57,26.53,8865.0
2179,05/30/2020 21,29.88,26.54,8743.0
2180,05/30/2020 22,29.97,26.55,8706.0
2181,05/30/2020 23,29.81,26.56,8692.0
2182,05/30/2020 24,28.75,26.58,8434.0
2183,05/31/2020 01,23.5,26.59,8141.0
2184,05/31/2020 02,19.89,26.58,8034.0
2185,05/31/2020 03,0.0,26.55,7950.0
2186,05/31/2020 04,20.6,26.54,7855.0
2187,05/31/2020 05,23.57,26.53,7814.0
2188,05/31/2020 06,30.38,26.53,7730.0
2189,05/31/2020 07,29.82,26.54,7728.0
2190,05/31/2020 08,26.75,26.54,7895.0
2191,05/31/2020 09,23.05,26.53,8104.0
2192,05/31/2020 10,24.11,26.53,8303.0
2193,05/31/2020 11,22.84,26.53,8569.0
2194,05/31/2020 12,23.6,26.52,8746.0
2195,05/31/2020 13,22.12,26.51,8880.0
2196,05/31/2020 14,20.59,26.5,8906.0
2197,05/31/2020 15,24.1,26.5,8890.0
2198,05/31/2020 16,22.01,26.49,8922.0
2199,05/31/2020 17,22.91,26.48,8961.0
2200,05/31/2020 18,22.94,26.47,8957.0
2201,05/31/2020 19,22.29,26.46,8809.0
2202,05/31/2020 20,20.75,26.45,8667.0
2203,05/31/2020 21,19.59,26.44,8577.0
2204,05/31/2020 22,19.03,26.43,8471.0
2205,05/31/2020 23,10.98,26.4,8346.0
2206,05/31/2020 24,0.0,26.36,8103.0
2207,06/01/2020 01,0.0,26.32,7890.0
2208,06/01/2020 02,0.0,26.28,7710.0
2209,06/01/2020 03,0.0,26.25,7646.0
2210,06/01/2020 04,0.0,26.21,7579.0
2211,06/01/2020 05,0.0,26.17,7612.0
2212,06/01/2020 06,0.0,26.13,7646.0
2213,06/01/2020 07,13.79,26.11,7868.0
2214,06/01/2020 08,29.32,26.11,8217.0
2215,06/01/2020 09,30.57,26.11,8499.0
2216,06/01/2020 10,30.57,26.11,8656.0
2217,06/01/2020 11,33.51,26.1,8748.0
2218,06/01/2020 12,34.45,26.11,8877.0
2219,06/01/2020 13,34.53,26.11,8982.0
2220,06/01/2020 14,33.71,26.11,9026.0
2221,06/01/2020 15,33.37,26.11,9036.0
2222,06/01/2020 16,33.2,26.12,9017.0
2223,06/01/2020 17,28.31,26.11,8982.0
2224,06/01/2020 18,25.82,26.1,9050.0
2225,06/01/2020 19,22.52,26.09,8865.0
2226,06/01/2020 20,21.17,26.08,8711.0
2227,06/01/2020 21,19.81,26.06,8608.0
2228,06/01/2020 22,19.0,26.05,8500.0
2229,06/01/2020 23,19.16,26.03,8439.0
2230,06/01/2020 24,21.12,26.02,8154.0
2231,06/02/2020 01,18.54,26.0,7910.0
2232,06/02/2020 02,17.89,25.99,7717.0
2233,06/02/2020 03,17.89,25.98,7629.0
2234,06/02/2020 04,18.07,25.98,7594.0
2235,06/02/2020 05,20.17,25.99,7639.0
2236,06/02/2020 06,21.11,25.99,7633.0
2237,06/02/2020 07,21.88,25.99,7851.0
2238,06/02/2020 08,23.2,26.0,8234.0
2239,06/02/2020 09,33.08,26.03,8585.0
2240,06/02/2020 10,30.64,26.05,8782.0
2241,06/02/2020 11,29.33,26.07,8899.0
2242,06/02/2020 12,32.56,26.1,9018.0
2243,06/02/2020 13,32.91,26.12,9037.0
2244,06/02/2020 14,29.4,26.16,9029.0
2245,06/02/2020 15,25.1,26.18,9032.0
2246,06/02/2020 16,24.55,26.18,9051.0
2247,06/02/2020 17,21.44,26.19,9050.0
2248,06/02/2020 18,22.32,26.19,9074.0
2249,06/02/2020 19,21.17,26.19,8908.0
2250,06/02/2020 20,20.93,26.19,8804.0
2251,06/02/2020 21,21.88,26.2,8702.0
2252,06/02/2020 22,23.1,26.2,8623.0
2253,06/02/2020 23,21.43,26.21,8479.0
2254,06/02/2020 24,4.62,26.19,8267.0
2255,06/03/2020 01,13.77,26.19,8063.0
2256,06/03/2020 02,0.0,26.17,7920.0
2257,06/03/2020 03,0.0,26.13,7836.0
2258,06/03/2020 04,0.0,26.09,7782.0
2259,06/03/2020 05,1.42,26.05,7785.0
2260,06/03/2020 06,19.49,26.04,7829.0
2261,06/03/2020 07,16.27,26.03,8009.0
2262,06/03/2020 08,16.55,26.01,8412.0
2263,06/03/2020 09,21.62,26.0,8645.0
2264,06/03/2020 10,20.86,25.99,8857.0
2265,06/03/2020 11,20.91,25.98,8984.0
2266,06/03/2020 12,32.26,25.98,9104.0
2267,06/03/2020 13,34.13,25.99,9147.0
2268,06/03/2020 14,34.28,26.0,9089.0
2269,06/03/2020 15,30.8,26.01,9037.0
2270,06/03/2020 16,23.49,26.01,9053.0
2271,06/03/2020 17,20.86,26.0,9079.0
2272,06/03/2020 18,23.84,25.99,9049.0
2273,06/03/2020 19,22.05,25.98,8855.0
2274,06/03/2020 20,22.59,25.97,8714.0
2275,06/03/2020 21,29.96,25.97,8583.0
2276,06/03/2020 22,24.82,25.97,8497.0
2277,06/03/2020 23,27.31,25.96,8444.0
2278,06/03/2020 24,29.44,25.96,8197.0
2279,06/04/2020 01,19.88,25.95,8042.0
2280,06/04/2020 02,20.29,25.94,7940.0
2281,06/04/2020 03,20.32,25.93,7859.0
2282,06/04/2020 04,21.78,25.92,7817.0
2283,06/04/2020 05,21.87,25.91,7807.0
2284,06/04/2020 06,21.88,25.9,7800.0
2285,06/04/2020 07,28.92,25.9,8014.0
2286,06/04/2020 08,29.35,25.9,8371.0
2287,06/04/2020 09,29.43,25.9,8666.0
2288,06/04/2020 10,29.36,25.89,8816.0
2289,06/04/2020 11,32.2,25.89,8913.0
2290,06/04/2020 12,32.1,25.89,8994.0
2291,06/04/2020 13,32.19,25.88,9052.0
2292,06/04/2020 14,32.7,25.88,9062.0
2293,06/04/2020 15,33.43,25.89,8991.0
2294,06/04/2020 16,32.21,25.89,8857.0
2295,06/04/2020 17,32.15,25.89,8894.0
2296,06/04/2020 18,33.41,25.89,8935.0
2297,06/04/2020 19,33.23,25.9,8853.0
2298,06/04/2020 20,33.37,25.9,8746.0
2299,06/04/2020 21,33.3,25.91,8673.0
2300,06/04/2020 22,33.07,25.92,8619.0
2301,06/04/2020 23,33.16,25.93,8586.0
2302,06/04/2020 24,33.84,25.95,8284.0
2303,06/05/2020 01,33.93,25.96,8073.0
2304,06/05/2020 02,33.87,25.98,7898.0
2305,06/05/2020 03,33.89,26.0,7832.0
2306,06/05/2020 04,33.86,26.02,7838.0
2307,06/05/2020 05,33.56,26.03,7832.0
2308,06/05/2020 06,33.65,26.04,7824.0
2309,06/05/2020 07,33.79,26.06,7998.0
2310,06/05/2020 08,33.8,26.07,8366.0
2311,06/05/2020 09,35.05,26.07,8608.0
2312,06/05/2020 10,35.14,26.08,8782.0
2313,06/05/2020 11,35.18,26.09,8907.0
2314,06/05/2020 12,47.93,26.11,8987.0
2315,06/05/2020 13,45.12,26.13,9039.0
2316,06/05/2020 14,35.13,26.14,9029.0
2317,06/05/2020 15,34.96,26.15,9023.0
2318,06/05/2020 16,35.31,26.16,9025.0
2319,06/05/2020 17,35.85,26.17,9031.0
2320,06/05/2020 18,33.98,26.17,8988.0
2321,06/05/2020 19,33.24,26.18,8858.0
2322,06/05/2020 20,33.15,26.19,8701.0
2323,06/05/2020 21,33.21,26.19,8631.0
2324,06/05/2020 22,33.15,26.2,8598.0
2325,06/05/2020 23,24.77,26.2,8603.0
2326,06/05/2020 24,33.01,26.22,8396.0
2327,06/06/2020 01,32.57,26.24,8202.0
2328,06/06/2020 02,32.63,26.26,8075.0
2329,06/06/2020 03,30.17,26.27,7935.0
2330,06/06/2020 04,28.53,26.27,7914.0
2331,06/06/2020 05,32.95,26.28,7881.0
2332,06/06/2020 06,32.93,26.29,7849.0
2333,06/06/2020 07,30.69,26.3,7827.0
2334,06/06/2020 08,27.26,26.29,7989.0
2335,06/06/2020 09,33.18,26.3,8216.0
